Film,Rating,Year,Budget,Actor,Director,Writer,Popularity
2651882,6.5,1982,27000000,6.344300068404322,6.92941177592558,5.931111139721341,0
2652027,6.8,2002,12000000,6.470504994149055,7,6.800000190734863,1
2652045,7.2,1961,4000000,7.250772917533941,7.325000007947286,6.924999952316284,0
2652115,5.2,2012,6000000,5.481531090300225,5.199999809265137,5.2624998688697815,1
2652469,3.9,2008,27000000,5.073294431227685,5.150000095367432,4.455555650922988,1
2652722,5.9,1997,24000000,6.1184774225786045,6.300000031789144,6.300000031789144,1
2652815,7.2,1942,105906.5,7.2209332106908155,7.830000034968059,7.830000034968059,0
2653354,7.1,1998,30000000,6.8392492166568895,6.649999976158142,6.7499998807907104,1
2653392,6.2,2006,8210440,6.137950192657996,6.199999809265137,6.199999809265137,1
2653611,8,1961,3000000,7.871969719727833,7.790476231347947,7.69986825749494,1
2653700,6.8,1999,14000000,6.715398337657719,6.450000047683716,6.800000190734863,1
2653764,6.2,2008,9213900,6.276514985344627,6.199999809265137,6.199999809265137,1
2654040,5.8,2013,4800000,6.18065305889648,6.7250001430511475,6.366666793823242,1
2654213,6.6,1993,6000000,6.524378700565403,5.4666666984558105,6.259999990463257,1
2654999,6.3,2011,5679800,6.463111199273004,6.300000190734863,6.300000190734863,1
2655227,4.2,2009,6500000,4.78574987043937,4.199999809265137,5.583333333333334,1
2655314,7.5,2003,22000000,6.938233583562898,6.700000047683716,7.5,0
2655327,5.4,2013,3000000,5.75864717720917,5.400000095367432,5.400000095367432,1
2655334,6.2,2006,85000000,6.278306357184995,6.74999984105428,6.0434998869895935,0
2655418,5.7,2003,500000,5.960544085016056,5.699999809265137,5.699999809265137,0
2655789,6.6,1998,3000000,6.36652040864989,6.599999904632568,6.024999976158142,1
2656052,7.2,1966,50000,7.064583192269008,6.699999968210856,6.874999920527141,1
2656697,6.2,2002,18000000,6.185989394268024,6.2499998807907104,6.2999999046325685,1
2657253,6.2,1997,1000000,6.298238331223804,7.174999952316284,7.174999952316284,1
2657539,5.7,1996,4800000,5.859809389975474,5.599999845027924,5.699999809265137,1
2657554,6,2001,42000000,6.1170986779692855,6,6.250000039736429,1
2657684,7.1,1992,4000000,7.010785531677942,6.799999952316284,6.949999928474426,1
2657854,8,1921,1000000,7.84925788090419,7.924999952316284,7.974999984105428,1
2658252,7.4,2003,4500000,7.3471545514052465,7.400000095367432,7.400000095367432,0
2658456,7.4,2003,46000,7.400000095367432,7.400000095367432,7.400000095367432,1
2658494,6.3,1991,35000000,6.283319979202962,6.190909125588157,6.46666685740153,1
2658859,7.1,2006,16189600,6.972460275604611,7.549999952316284,7.249999920527141,1
2660035,4.4,2014,5000000,4.910000050569836,4.400000095367432,5.150000095367432,1
2660168,7.5,1928,173000,7.534548623363176,7,7.575000047683716,1
2660341,6.4,2011,5000000,6.412813400472111,6.400000095367432,6.400000095367432,1
2660445,6.5,1966,3525000,6.736855907112975,6.450000047683716,6.75,1
2660897,5.9,1991,14000000,6.047633631723467,5.900000095367432,5.900000095367432,1
2661268,7.1,1998,48000000,6.5786776293007545,6.705263137817383,6.674999975022816,1
2661326,7.2,1980,1837543.4,7.155362163073774,7.099999904632568,7.224999845027924,1
2661426,6.8,2013,22000000,6.581179901036477,6.800000190734863,6.800000190734863,1
2661559,6.5,2003,50000000,6.364784109466268,6.649999976158142,6.5,1
2661819,7.7,2004,200000,7.298660338948182,6.349999904632568,,0
2661844,6.6,1981,16000000,6.547423452625468,6.142857142857143,6.6250001192092896,1
2662148,6.4,1999,7000000,6.386876855191914,6.333333333333333,6.4666667514377165,1
2662404,5.2,2008,10000000,5.8838575035928775,5.199999809265137,5.449999809265137,1
2662596,5.5,1987,25000000,5.6645933265901895,5.5,5.632142848008638,0
2662839,7.1,2003,550052,6.719814786831537,7.099999904632568,7.099999904632568,0
2662850,6.2,1998,12000000,6.26621304623394,5.25,6.169999837875366,1
2663094,7.1,2003,10000000,6.60307168603684,7.099999904632568,7.099999904632568,1
2663707,7,2007,30000000,6.670000451839065,6.939999961853028,6.7861111296547785,1
2663732,5.9,2007,8000000,5.970456362527514,6.0333333015441895,6.166666719648572,1
2663784,7,2010,6000000,6.936607136612848,7,7,1
2664166,7.1,2013,190000000,6.643060247926989,7.025000035762787,6.730555600590176,1
2664804,6.2,2003,1763510,6.2003738286633965,6.199999968210856,5.966666539510092,0
2664919,6.5,2013,26000000,6.406568876067485,6.563636389645663,6.726666704813639,1
2665094,6.7,1969,20000000,6.767837220294777,6.799999872843425,7.285714217594691,0
2665311,6.1,2010,1947360,6.647499936819076,5.450000047683716,5.450000047683716,0
2666253,6.2,1999,3351987.5,6.381605074976996,7.066666603088379,6.416666507720947,0
2666575,7.1,1951,1500000,7.110351676651925,7.349999904632568,7.349999904632568,1
2666611,7.3,2013,1000000,7.300000190734863,7.300000190734863,7.300000190734863,0
2666619,6.8,2009,33000000,6.564765986482662,6.699999968210856,6.8750001192092896,1
2666743,6.8,2000,1000000,6.317820149136598,6.800000190734863,6.800000190734863,1
2666769,5.3,2011,453885,5.440230048935989,5.300000190734863,5.300000190734863,1
2667782,7.5,2014,1000000,7.5,7.5,7.5,1
2668053,5.8,2004,7500000,6.003888853075748,5.800000190734863,5.800000190734863,1
2668418,8.1,1973,12000000,7.341966461631127,7.550000071525574,7.073333528306748,0
2668825,7.4,2011,1503320,7.223518585275721,6.549999952316284,6.549999952316284,1
2668995,7,2012,4163040,7,7,7,1
2669197,5.4,1966,2000000,5.95238103138076,5.400000095367432,5.550000071525574,0
2669301,5.2,2007,8000000,5.5947915335496265,5.199999809265137,5.199999809265137,1
2669330,7.2,2008,4500000,6.902830985807639,6.849999904632568,7.199999809265137,1
2669688,5.6,2013,35000000,5.946122225140583,5.919999980926514,5.883333285649617,1
2669705,3.9,2000,4000000,5.018922348499746,5.366666793823242,3.9000000953674316,1
2669732,6.4,2007,15000,5.987500086426735,6.400000095367432,6.150000095367432,1
2669735,5.9,2011,5000000,5.968589812975663,5.900000095367432,6.025000095367432,1
2669805,7,2012,60000000,6.739406266480945,6.924999952316284,7,0
2670092,7.7,1942,400000,7.607471835727876,7.599999904632568,7.223333199818929,0
2670217,6.2,1989,3000000,6.4594443487305915,6.199999809265137,6.199999809265137,1
2670351,6.9,2008,12000000,6.860562913777435,6.750000079472859,6.750000079472859,1
2670360,6.4,1964,4000000,6.827050569865955,6.400000095367432,6.644444545110066,1
2670468,8,1990,500000,7.839333330790202,8,,0
2670582,7.4,2006,13000000,7.10484564779938,7.181179148213476,7.198857196626209,1
2670594,8.1,1984,1758047.9,7.6306065740599855,7.033333381017049,6.887500107288361,1
2670768,6.2,2013,35000000,6.208458622610333,6.524999976158142,6.112499952316284,1
2670819,6.3,2013,10000000,6.312952402693382,6.300000190734863,6.300000190734863,1
2671084,6.2,2007,4000000,6.239333162131134,6.3999998569488525,6.299999833106995,1
2671328,7,2007,10000000,6.791929264823869,7.099999904632568,7.049999952316284,1
2671363,5.4,2007,324560,5.595473160906231,5.400000095367432,5.650000047683716,1
2671596,6.3,2003,5000000,6.377582822147969,6.550000190734863,6.46666685740153,0
2672411,6.6,2008,16704940,6.520740658265574,6.25,6.25,0
2672699,5.3,2012,30000000,5.936488193330311,6.65555559264289,5.7407408820258246,1
2672801,4.9,2010,8000000,5.653386689164561,4.900000095367432,6.233333428700765,1
2673506,5.4,2007,20000000,5.724064394943696,5.299999952316284,5.924999992052713,1
2673533,6,2008,8000000,6.0530591593848335,6,5.919999980926514,1
2673553,8.5,1957,935000,8.059933858762973,7.657142775399344,7.545833269755046,0
2673842,6.1,1978,329220,6.3688888337877065,6.25,5.799999952316284,1
2673905,6.9,1992,42000000,6.660574920247977,6.7600000381469725,6.938888920678033,1
2674140,8,1970,12000000,7.363702541015736,7.550000071525574,7.360833342870077,0
2674504,6.4,1998,23000000,6.243417339151808,6.400000095367432,6.3500001430511475,1
2674991,6.3,2003,60000000,6.165318320167787,6.7428571837288995,6.567857146263123,1
2675189,6.5,1994,8000000,6.369449493453704,6.200000047683716,5.983333333333333,1
2675384,7.3,2006,10000000,6.820723845991675,7.300000190734863,6.130000114440918,0
2675544,6,2001,140000000,6.160366456840878,6.563636389645663,6.719999885559082,0
2675768,6.4,1998,6000000,6.259549871315225,6.488888846503364,6.488888846503364,1
2675964,7,1985,6000000,6.762468916781422,7.046153875497671,7,1
2676097,5.2,2013,15000000,5.567032965658254,5.199999809265137,5.3999998569488525,1
2676162,8.2,1933,623000,7.754259191398269,7.549999952316284,8.066666497124567,1
2676229,6.3,1986,18000000,6.441336724366006,6.92941177592558,6.300000190734863,0
2676791,6.9,2006,15000000,6.711480707141851,6.900000095367432,6.900000095367432,1
2676992,6.5,1981,22000000,6.374553436319802,6.550000071525574,6.099999904632568,0
2677420,7.1,2012,16000000,6.928087085384169,7.099999904632568,6.833333310626802,1
2677853,8.3,1965,750000,8.045770812363253,7.839999961853027,8.138333415985107,0
2678066,5.9,2010,95000000,5.945282524976538,6.6333334181043835,5.690000104904175,1
2678135,6.3,1997,4856880,6.384180274395382,6.762499988079071,6.775000035762787,1
2678257,4.1,1985,19000000,4.756682310413595,4.849999904632568,4.099999904632568,1
2678311,5.5,2006,11000000,5.890761899948121,5.650000095367432,5.650000095367432,1
2678495,5.7,2007,60795000,5.999401686228156,6.549999952316284,5.949999809265137,1
2678613,7.1,1970,1134712.5,6.816999937693278,6.87499992052714,6.724999904632568,1
2678676,7.5,2006,57820000,7.276781609187605,7.149999976158142,7.408333381017049,1
2678988,6.3,1988,8000000,6.359704819489351,6.300000190734863,6.300000190734863,0
2679288,8,2007,7300000,7.337443792439004,7.549999952316284,7.549999952316284,0
2679535,6.6,2002,125000,6.5144921204945545,6.700000047683716,6.733333428700765,1
2680164,6.5,1989,11500000,6.41368458786914,5.199999968210856,6.277777795438413,1
2680166,4.6,1992,8000000,5.236328431603989,5.199999968210856,5.8999998569488525,1
2680267,6.3,1977,10000000,6.292624928571347,6.300000190734863,6.511111259460449,0
2680287,7.7,2006,3025900,,7.699999809265137,7.699999809265137,0
2680325,6.3,2009,500000,6.341234705141192,6.300000190734863,6.300000190734863,1
2680451,7.4,1953,4000000,7.314097289575471,7.443750047683716,7.35462969938914,0
2680458,6.9,2003,100000000,6.886021091032398,7.049999952316284,6.955555558204651,1
2681005,5.8,1999,13224150,6.0826351864849935,6.750000079472859,6.233333448568979,1
2681130,6.9,1979,300000,6.735000058015188,6.233333269755046,5.574999928474426,1
2681136,5.7,1998,650000,5.750999834537506,6.233333269755046,5.574999928474426,1
2681180,5.8,2013,10000000,6.0414300842890665,5.800000190734863,6.200000047683716,0
2681255,7.3,1974,1300000,7.08094403493026,6.65555559264289,6.622222264607747,0
2681464,2.9,2006,3000000,3.346656004724427,2.9000000953674316,2.9000000953674316,1
2681524,6.9,1985,3800000,6.7478840449277095,5.77272722937844,6.299999937415123,1
2681532,6.4,1996,32000000,6.377802565095697,6.300000031789144,6.200000047683716,1
2681632,4.5,1993,5000000,5.440100257159673,4.5,4.630000019073487,1
2681665,6.1,2003,3700480,6.059803839992075,6.099999904632568,6.099999904632568,1
2681772,7.7,2013,12000000,7.341943479519055,6.899999959128244,7.483333190282186,0
2681990,7.1,2002,13000000,6.559979765551258,6.563636346296831,5.8799999237060545,1
2682400,7.5,1998,60000,7.332793807469798,7.799999952316284,7.588888857099746,1
2682634,7.6,1978,864836,7.4770389211938735,7.599999904632568,7.599999904632568,1
2683007,7.6,1975,362142,7.481428495361691,7.474999964237213,7.599999904632568,1
2683436,7.1,2003,300000,6.671630424160333,6.950000047683716,7.200000047683716,1
2684118,6.3,1995,257964000,6.361400868756393,5.650000095367432,6.325000166893005,1
2684900,7,2008,27000000,6.625630319094032,6.699999968210856,6.680476169359117,1
2685075,6.1,1972,10000,6.376556064812227,6.488888846503364,6.488888846503364,1
2685341,7.6,1940,2600000,7.477619006520227,7.607142904826573,7.3601852143252335,0
2685351,4.2,2002,46256000,5.047850970426895,5.699999809265137,5.324999849001567,1
2685460,6.8,2009,32456000,6.821052814784803,6.800000190734863,6.800000190734863,1
2685721,5.9,1978,600000,6.206647869820693,6.287500023841858,6.260526381040874,1
2685726,5.6,2010,24000000,5.758780896714203,6.25,4.96249994635582,1
2685728,3.8,2012,5000000,4.623508865356902,5.100000023841858,5.150714281059447,1
2685856,6.1,1986,40000000,6.398480341948716,7.290000057220459,6.864550285238438,1
2685889,7.1,2007,300000000,6.819589705693669,6.828571455819266,6.818055563502841,1
2685892,7.3,2006,225000000,6.83419560566083,6.828571455819266,6.818055563502841,1
2686244,6.4,2001,1500000,6.740416713555653,6.400000095367432,6.570000076293946,1
2686249,7.1,1961,200000,6.844530262296852,5.860000014305115,6.510795406319879,1
2686315,7.3,2012,17000000,6.999909886928459,7.300000190734863,7.300000190734863,0
2686589,8.1,2012,243420,8.093750238418579,8.150000095367432,,1
2686934,4.5,2008,1000000,4.5,4.5,4.5,1
2687062,3.9,1959,60000,4.4381349921226505,4.0333333015441895,4.0333333015441895,1
2687173,5.7,2013,50000000,6.11491932515233,5.699999809265137,6.188888814714219,0
2687180,5.8,2014,50000000,6.212796950501396,5.800000190734863,5.75,0
2687189,6.1,2009,70000000,6.2394967917304,6.099999904632568,6.189999938011169,0
2687283,5.7,2001,100000000,5.963644373868355,7.046153875497671,6.25833326010477,1
2687667,6.9,1931,907770,7.288508619412617,7.580000114440918,7.148000068664551,1
2687720,8.2,1986,6000000,7.368517007309703,6.95,7.090909090909091,0
2687908,5.4,1999,24000000,5.713928689306165,6.025000095367432,6.1200000762939455,0
2687924,7,1971,725000,6.902263366636426,7.055555582046509,7,1
2688053,4.2,2012,1600000,4.81195423901081,4.199999809265137,4.199999809265137,1
2688418,4.4,2006,2500000,5.248117477656234,4.400000095367432,4.400000095367432,1
2688687,5.7,2012,35000000,5.8633934428805246,6.799999952316284,5.699999809265137,0
2688697,5.6,1997,12000000,5.969419812538777,5.599999904632568,5.599999904632568,1
2689003,7.5,1998,40000000,7.027841344972896,7.366666793823242,7.3500001430511475,1
2689415,6.1,1985,10000000,6.512454635168553,6.5,7.099999904632568,1
2689585,7,2007,2000000,7,7,7,1
2690185,7.4,1961,2900000,7.272655343781797,7.580000114440918,7.126333327293397,1
2690582,5.8,1993,14000000,5.86577659830821,6.066666682561238,5.8500001430511475,1
2690809,7.5,1967,3000000,7.14268889274735,6.214285748345511,7.231249988079071,1
2690982,6.6,1991,250000,6.558401334203489,7,6.799999952316284,1
2691010,5.3,1992,3000000,5.549091740005012,4.900000095367432,5.300000190734863,1
2691385,6,2004,86909.154,6.087499981576746,6.199999968210856,6.5,0
2691391,7,2005,85180,6.595370358890956,6.599999984105429,6.5,0
2691627,6.7,1985,4408050,6.710221500232302,6.699999809265137,6.662499845027924,1
2691632,6.6,1984,4500000,6.383252365029643,6.324999928474426,6.283333275053235,1
2692166,7,2000,6000000,6.760514938433564,7,6.899999976158142,0
2692344,7.4,1982,10700000,6.895181462427747,5.6200000762939455,6.766666809717814,1
2692461,7,1981,300000,6.864935400829807,6.488888846503364,6.488888846503364,1
2692604,5.6,2014,100000000,5.833477696676524,5.9666666984558105,5.8666666348775225,0
2692854,6.7,2008,1500000,6.503231172658959,6.5,6.699999809265137,1
2692947,6.4,2005,20000000,6.6595833877722415,6.400000095367432,6.405555645624797,0
2693030,7,2002,4000000,6.720997384464589,6.299999952316284,6.649999976158142,1
2693212,5.1,2000,1200000,5.266932728646738,5.099999904632568,5.099999904632568,1
2693231,5.1,2001,3000000,5.722682052359658,5.099999904632568,5.25,0
2693517,5.1,1980,20000000,5.691027388700151,6.669230717879075,5.099999904632568,0
2693704,6.9,2012,15033200,6.873262195301871,6.900000095367432,6.900000095367432,1
2693801,6.5,2004,2571833.6,6.517370365107501,6.5,6.5,1
2694136,7.5,1959,7000000,7.217714282921383,7.208333333333334,7.5,0
2694236,4.5,1985,9000000,4.835328183088217,4.5,5.474999984105429,1
2695308,5.6,2006,160000000,6.042622544924863,6.883333285649617,6.449999888737997,1
2695679,7.2,1947,2592000,7.330921978032065,7.199999809265137,7.1499998569488525,0
2695713,6.4,2002,25000000,6.601314200726614,5.950000047683716,6.362500101327896,1
2695819,3,2004,3200000,4.245208323569525,3,3,1
2695955,4.4,2007,16704940,5.136243772989356,3.3999999931880405,4.450000047683716,1
2696490,7.1,2011,13876800,7.010579648916272,7.549999952316284,7.549999952316284,1
2696586,7.2,2008,9170252,7.0482855987170385,7.049999952316284,7.049999952316284,1
2697529,7.5,2013,982940,7.469827594428227,7.5,7.575000047683716,1
2697950,7,2008,578200,7,7,7,1
2698485,7.9,1987,15000000,6.489120391221712,6.6333333651224775,6.114285741533552,1
2698513,6.4,2010,40000000,6.2301482309992355,6.4999998807907104,6.182142930371421,1
2698627,6.8,1997,8000000,6.6266585662010185,6.800000190734863,6.800000190734863,0
2699315,5.9,2007,20000000,6.0669026986582795,5.900000095367432,6.200000047683716,1
2699816,4.6,2011,2672790.4,4.924719818833829,4.599999904632568,4.599999904632568,1
2700186,6.6,2005,2500000,6.395289784451545,6.599999904632568,6.599999904632568,1
2700192,7.3,1968,1800000,7.121296413991818,7.300000190734863,6.7850000858306885,1
2700252,6.9,1990,14000000,6.52235721722254,5.862500011920929,5.800000095367432,1
2700457,5.5,2012,2000000,5.826152001389406,5.5,5.5,1
2700567,7.8,2005,28000000,7.095666587303282,7.25,7.2583333651224775,1
2700621,6.7,2008,30000000,6.669182366765951,7.199999809265137,6.833333174387614,1
2700725,5.7,2011,60000000,6.00293101087352,5.699999968210856,5.699999809265137,1
2700935,7.7,1996,30000000,7.057436656298541,6.875,7.422222084469265,1
